"date (UTC+0)","RH (%)","Temperature (C)","Station Level Pressure (hPa)","MSLP (hPa)","Flag"
2026-05-22 05:00:00,84.0681596,13.4120500833333,1007.68567811667,1025.50619000897,NA
2026-05-22 06:00:00,76.4620285166667,16.0730626166667,1007.76237088333,1025.41876338593,NA
2026-05-22 07:00:00,72.5986785,18.0593241,1007.87202856667,1025.4089231213,NA
2026-05-22 08:00:00,68.2310116333333,19.9163261333333,1007.8772928,1025.30213628021,NA
2026-05-22 09:00:00,65.29803855,21.6410710833333,1007.64194451667,1024.95995134347,NA
2026-05-22 10:00:00,58.9679869166667,23.5420246666667,1007.37431218333,1024.57581619577,NA
2026-05-22 11:00:00,55.9755956166667,24.4410912166667,1007.02403353333,1024.16713305535,NA
2026-05-22 12:00:00,52.5238793666667,25.544365,1006.7083414,1023.78224203116,NA
2026-05-22 13:00:00,46.2067366333333,26.3075124333333,1006.6140076,1023.64241929993,NA
2026-05-22 14:00:00,42.9093151333333,26.8599329333333,1006.32922583333,1023.32121447583,NA
2026-05-22 15:00:00,40.0979061833333,27.1968027333333,1006.10576078333,1023.07475402536,NA
2026-05-22 16:00:00,38.1235088166667,26.7799413166667,1006.09042966667,1023.08295229997,NA
2026-05-22 17:00:00,37.3186274,25.8196133333333,1006.14857896667,1023.1971440801,NA
2026-05-22 18:00:00,39.3282428,24.90085155,1006.56936943333,1023.67808140263,NA
2026-05-22 19:00:00,46.7217385,23.5233191666667,1006.8553081,1024.04906392645,NA
2026-05-22 20:00:00,56.26287795,21.3336897166667,1007.14950155,1024.47726476509,NA
2026-05-22 21:00:00,60.1174864666667,20.1657582333333,1007.02472543333,1024.419855192,NA
2026-05-22 22:00:00,61.2909386166667,19.7117724333333,1007.0874603,1024.51086441601,NA
2026-05-22 23:00:00,65.9502442333333,19.2091939666667,1007.3273804,1024.78516645713,NA
2026-05-23,75.4911151666667,18.0149319666667,1007.2472657,1024.77587947949,NA
2026-05-23 01:00:00,73.4365327666667,18.1022613666667,1007.78937773333,1025.32211078842,NA
2026-05-23 02:00:00,77.81888095,17.4511230166667,1008.34454755,1025.92663046802,NA
2026-05-23 03:00:00,84.8901635833333,15.7390958,1008.652479,1026.34507713161,NA
2026-05-23 04:00:00,87.5695305833333,14.5193287833333,1009.06799525,1026.84354962131,NA
2026-05-23 05:00:00,83.9854117666667,14.8762929333333,1009.48672803333,1027.24747015662,NA
2026-05-23 06:00:00,76.8088053666667,16.87257515,1010.11012268333,1027.75842037449,NA
2026-05-23 07:00:00,72.4436116666667,18.0517623,1010.88140866667,1028.47102094958,NA
2026-05-23 08:00:00,69.3129516,19.0192217333333,1011.4496399,1028.99035872072,NA
2026-05-23 09:00:00,67.4077472666667,19.4100574166667,1011.60325411667,1029.12301642519,NA
2026-05-23 10:00:00,65.0558997,19.91672135,1011.7884521,1029.28086440216,NA
2026-05-23 11:00:00,61.8337019333333,21.3666202666667,1011.93636073333,1029.34447688872,NA
2026-05-23 12:00:00,59.3811689666667,22.1692001333333,1012.17811073333,1029.54264344872,NA
2026-05-23 13:00:00,55.0092972833333,23.2433908166667,1012.3635498,1029.6677980271,NA
2026-05-23 14:00:00,52.5647830833333,23.8056119666667,1012.34340208333,1029.61424054137,NA
2026-05-23 15:00:00,50.9738626166667,24.2515809166667,1012.15636208333,1029.39789742052,NA
2026-05-23 16:00:00,49.8837092333333,24.24537955,1012.0714243,1029.31189534868,NA
2026-05-23 17:00:00,53.1349902166667,22.9260694,1012.20216378333,1029.52238630871,NA
2026-05-23 18:00:00,56.0182260666667,22.1320061333333,1012.24862673333,1029.61656422643,NA
2026-05-23 19:00:00,60.2986620666667,21.0047242333333,1012.47801296667,1029.91707403106,NA
2026-05-23 20:00:00,67.1192628666667,18.9514651333333,1012.88964843333,1030.45949820903,NA
2026-05-23 21:00:00,70.29151355,17.7684203333333,1013.32463888333,1030.97409571257,NA
2026-05-23 22:00:00,76.3416384,16.3129005833333,1013.54830111667,1031.2911971193,NA
2026-05-23 23:00:00,75.0384742833333,15.2814443333333,1013.73420696667,1031.54436384438,NA
